workout_id,member_id,activity_date,steps,distance_km,very_active_minutes,moderately_active_minutes,light_active_minutes,sedentary_minutes,calories_burned,source
wkt_0000262,mem_b112b481661e,2026-06-29,0,0.0,20,0,0,494,735,real_fitbit
wkt_0000263,mem_b112b481661e,2026-06-30,4562,5.55,0,0,199,1241,2560,real_fitbit
wkt_0000264,mem_b112b481661e,2026-07-01,7142,8.69,0,0,350,1090,2905,real_fitbit
wkt_0000265,mem_b112b481661e,2026-07-02,7671,9.33,0,0,363,1077,2952,real_fitbit
wkt_0000266,mem_b112b481661e,2026-07-03,9501,11.56,0,0,328,1112,2896,real_fitbit
wkt_0000267,mem_b112b481661e,2026-07-04,8301,10.11,0,0,258,1182,2783,real_fitbit
wkt_0000268,mem_b112b481661e,2026-07-05,7851,9.56,31,12,225,1172,3171,real_fitbit
wkt_0000269,mem_b112b481661e,2026-07-06,6885,8.38,0,0,271,1169,2766,real_fitbit
wkt_0000270,mem_b112b481661e,2026-07-07,7142,8.69,0,0,321,1119,2839,real_fitbit
wkt_0000271,mem_b112b481661e,2026-07-08,9548,11.62,25,107,113,1195,3119,real_fitbit
wkt_0000272,mem_b112b481661e,2026-07-09,6361,7.74,0,0,258,1182,2701,real_fitbit
wkt_0000273,mem_b112b481661e,2026-07-10,0,0.0,0,0,0,1440,2060,real_fitbit
wkt_0000274,mem_b112b481661e,2026-07-11,6238,7.6,0,0,302,1138,2796,real_fitbit
wkt_0000275,mem_b112b481661e,2026-07-12,0,0.0,33,0,0,1407,2664,real_fitbit
wkt_0000276,mem_b112b481661e,2026-07-13,5896,7.18,0,0,258,1182,2703,real_fitbit
wkt_0000277,mem_b112b481661e,2026-07-14,7802,9.5,8,3,249,1180,2771,real_fitbit
wkt_0000278,mem_b112b481661e,2026-07-15,0,0.0,0,0,0,1440,2060,real_fitbit
wkt_0000279,mem_b112b481661e,2026-07-16,5565,6.78,0,0,287,1153,2743,real_fitbit
wkt_0000280,mem_b112b481661e,2026-07-17,5731,6.97,0,0,255,1185,2687,real_fitbit
wkt_0000281,mem_b112b481661e,2026-07-18,0,0.0,0,0,0,1440,2060,real_fitbit
wkt_0000282,mem_b112b481661e,2026-07-19,0,0.0,33,0,0,1407,2664,real_fitbit
wkt_0000283,mem_b112b481661e,2026-07-20,6744,8.21,0,0,324,1116,2843,real_fitbit
wkt_0000284,mem_b112b481661e,2026-07-21,0,0.0,0,0,0,1440,2060,real_fitbit
wkt_0000285,mem_b112b481661e,2026-07-22,0,0.0,0,0,0,1440,2060,real_fitbit
wkt_0000286,mem_b112b481661e,2026-07-23,0,0.0,0,0,0,1440,2060,real_fitbit
wkt_0000287,mem_b112b481661e,2026-07-24,0,0.0,0,0,0,1440,2060,real_fitbit
wkt_0000288,mem_b112b481661e,2026-07-25,0,0.0,0,0,0,1440,2060,real_fitbit
wkt_0000289,mem_b112b481661e,2026-07-26,0,0.0,0,0,0,1440,2060,real_fitbit
wkt_0000290,mem_b112b481661e,2026-07-27,9837,11.97,8,95,282,1055,3327,real_fitbit
wkt_0000291,mem_b112b481661e,2026-07-28,0,0.0,0,0,0,1440,0,real_fitbit
wkt_0000292,mem_b112b481661e,2026-07-29,6781,8.26,0,0,268,1172,2725,real_fitbit
wkt_0000293,mem_b112b481661e,2026-07-30,6047,7.35,0,0,240,1200,2671,real_fitbit
wkt_0000294,mem_b112b481661e,2026-07-31,5832,7.1,0,0,272,1168,2718,real_fitbit
wkt_0000295,mem_b112b481661e,2026-08-01,6339,7.71,0,0,239,1201,2682,real_fitbit
wkt_0000296,mem_b112b481661e,2026-08-02,6116,7.44,0,0,305,1135,2806,real_fitbit
wkt_0000297,mem_b112b481661e,2026-08-03,5510,6.71,0,0,227,1213,2613,real_fitbit
wkt_0000298,mem_b112b481661e,2026-08-04,7706,9.38,0,0,251,1189,2712,real_fitbit
wkt_0000299,mem_b112b481661e,2026-08-05,6277,7.64,0,0,264,800,2175,real_fitbit
wkt_0000300,mem_10bca3595aae,2026-06-24,6847,7.29,9,9,251,1171,1969,real_fitbit
wkt_0000301,mem_10bca3595aae,2026-06-25,6556,6.98,0,0,305,810,1971,real_fitbit
wkt_0000302,mem_10bca3595aae,2026-06-26,5430,5.78,0,0,251,1189,1888,real_fitbit
wkt_0000303,mem_10bca3595aae,2026-06-27,0,0.0,0,0,0,426,399,real_fitbit
wkt_0000304,mem_10bca3595aae,2026-06-28,6697,7.13,0,0,339,1101,2030,real_fitbit
wkt_0000305,mem_10bca3595aae,2026-06-29,4929,5.25,0,0,248,1192,1860,real_fitbit
wkt_0000306,mem_10bca3595aae,2026-06-30,7937,8.45,0,0,373,843,2130,real_fitbit
wkt_0000307,mem_10bca3595aae,2026-07-01,3844,4.09,0,0,176,527,1725,real_fitbit
wkt_0000308,mem_10bca3595aae,2026-07-02,3414,3.64,0,0,147,1293,1657,real_fitbit
wkt_0000309,mem_10bca3595aae,2026-07-03,4525,4.81,2,8,199,1231,1793,real_fitbit
wkt_0000310,mem_10bca3595aae,2026-07-04,4597,4.89,0,12,217,1211,1814,real_fitbit
wkt_0000311,mem_10bca3595aae,2026-07-05,197,0.21,0,0,10,1430,1366,real_fitbit
wkt_0000312,mem_10bca3595aae,2026-07-06,5367,5.71,0,0,263,1177,1889,real_fitbit
wkt_0000313,mem_10bca3595aae,2026-07-07,8,0.02,0,0,1,1439,1349,real_fitbit
wkt_0000314,mem_10bca3595aae,2026-07-08,8054,8.56,2,13,308,1117,2062,real_fitbit
wkt_0000315,mem_10bca3595aae,2026-07-09,5372,5.71,0,0,220,1220,1827,real_fitbit
wkt_0000316,mem_10bca3595aae,2026-07-10,3570,3.8,0,0,139,1301,1645,real_fitbit
wkt_0000317,mem_10bca3595aae,2026-07-11,0,0.0,0,0,0,1440,1347,real_fitbit
wkt_0000318,mem_10bca3595aae,2026-07-12,0,0.0,0,0,0,1440,1347,real_fitbit
wkt_0000319,mem_10bca3595aae,2026-07-13,0,0.0,0,0,0,1440,1347,real_fitbit
wkt_0000320,mem_10bca3595aae,2026-07-14,4,0.0,0,0,1,1439,1348,real_fitbit
wkt_0000321,mem_10bca3595aae,2026-07-15,6907,7.35,0,0,302,1138,1992,real_fitbit
wkt_0000322,mem_10bca3595aae,2026-07-16,4920,5.23,0,0,247,1082,1856,real_fitbit
wkt_0000323,mem_10bca3595aae,2026-07-17,2841,3.03,0,0,136,1114,1636,real_fitbit
wkt_0000324,mem_10bca3595aae,2026-07-18,4014,4.3,0,0,184,218,1763,real_fitbit
wkt_0000325,mem_10bca3595aae,2026-07-19,0,0.0,0,0,0,669,1347,real_fitbit
wkt_0000326,mem_10bca3595aae,2026-07-20,0,0.0,0,0,0,1440,1347,real_fitbit
wkt_0000327,mem_10bca3595aae,2026-07-21,7,0.0,0,0,1,1439,1349,real_fitbit
wkt_0000328,mem_10bca3595aae,2026-07-22,6344,6.74,0,0,290,1150,1965,real_fitbit
wkt_0000329,mem_10bca3595aae,2026-07-23,5316,5.65,0,0,221,1219,1824,real_fitbit
wkt_0000330,mem_10bca3595aae,2026-07-24,4979,5.29,0,0,184,620,1807,real_fitbit
wkt_0000331,mem_10bca3595aae,2026-07-25,2573,2.74,0,7,75,585,1541,real_fitbit
wkt_0000332,mem_10bca3595aae,2026-07-26,0,0.0,0,0,0,1440,1347,real_fitbit
wkt_0000333,mem_10bca3595aae,2026-07-27,0,0.0,0,0,0,1440,1347,real_fitbit
wkt_0000334,mem_10bca3595aae,2026-07-28,0,0.0,0,0,0,711,665,real_fitbit
wkt_0000335,mem_10bca3595aae,2026-07-29,0,0.0,0,0,0,1440,1348,real_fitbit
wkt_0000336,mem_10bca3595aae,2026-07-30,4059,4.31,0,0,184,1256,1742,real_fitbit
wkt_0000337,mem_10bca3595aae,2026-07-31,2080,2.2,0,0,87,1353,1549,real_fitbit
wkt_0000338,mem_10bca3595aae,2026-08-01,2237,2.38,0,0,120,1320,1589,real_fitbit
wkt_0000339,mem_10bca3595aae,2026-08-02,44,0.05,0,0,2,1438,1351,real_fitbit
wkt_0000340,mem_10bca3595aae,2026-08-03,0,0.0,0,0,0,1440,1347,real_fitbit
wkt_0000341,mem_10bca3595aae,2026-08-04,0,0.0,0,0,0,1440,1347,real_fitbit
wkt_0000342,mem_10bca3595aae,2026-08-05,0,0.0,0,0,0,1440,1347,real_fitbit
wkt_0000343,mem_19fc98966cfe,2026-06-26,10461,12.67,99,31,142,721,3625,real_fitbit
wkt_0000344,mem_19fc98966cfe,2026-06-27,9776,11.88,80,35,162,721,3378,real_fitbit
wkt_0000345,mem_19fc98966cfe,2026-06-28,2862,3.44,39,17,54,209,1511,real_fitbit
wkt_0000346,mem_19fc98966cfe,2026-06-29,8135,9.78,86,16,140,728,3405,real_fitbit
wkt_0000347,mem_19fc98966cfe,2026-06-30,5077,6.1,15,11,144,776,2551,real_fitbit
wkt_0000348,mem_19fc98966cfe,2026-07-01,8596,10.33,118,30,176,662,4022,real_fitbit
wkt_0000349,mem_19fc98966cfe,2026-07-02,12087,14.61,115,54,199,695,4005,real_fitbit
wkt_0000350,mem_19fc98966cfe,2026-07-03,14269,17.16,184,56,158,472,4274,real_fitbit
wkt_0000351,mem_19fc98966cfe,2026-07-04,12231,14.71,200,37,159,525,4552,real_fitbit
wkt_0000352,mem_19fc98966cfe,2026-07-05,9893,11.89,114,32,130,623,3625,real_fitbit
wkt_0000353,mem_19fc98966cfe,2026-07-06,12574,15.16,108,23,111,733,3501,real_fitbit
wkt_0000354,mem_19fc98966cfe,2026-07-07,14873,17.88,202,36,153,663,4430,real_fitbit
wkt_0000355,mem_19fc98966cfe,2026-07-08,8330,10.01,87,16,113,773,3192,real_fitbit
wkt_0000356,mem_19fc98966cfe,2026-07-09,10830,13.02,110,74,175,670,4018,real_fitbit
wkt_0000357,mem_19fc98966cfe,2026-07-10,9172,11.02,62,30,200,823,3329,real_fitbit
wkt_0000358,mem_19fc98966cfe,2026-07-11,7638,9.19,24,24,223,627,3152,real_fitbit
wkt_0000359,mem_19fc98966cfe,2026-07-12,15764,18.96,210,65,141,425,4392,real_fitbit
wkt_0000360,mem_19fc98966cfe,2026-07-13,6393,7.69,61,38,214,743,3374,real_fitbit
wkt_0000361,mem_19fc98966cfe,2026-07-14,5325,6.41,38,32,181,759,3088,real_fitbit
wkt_0000362,mem_19fc98966cfe,2026-07-15,6805,8.27,63,16,190,773,3294,real_fitbit
wkt_0000363,mem_19fc98966cfe,2026-07-16,9841,11.96,99,51,141,692,3580,real_fitbit
wkt_0000364,mem_19fc98966cfe,2026-07-17,7924,9.53,97,36,165,739,3544,real_fitbit
wkt_0000365,mem_19fc98966cfe,2026-07-18,9917,11.93,58,27,240,700,3427,real_fitbit
wkt_0000366,mem_19fc98966cfe,2026-07-19,12363,14.87,207,45,163,621,4501,real_fitbit
wkt_0000367,mem_19fc98966cfe,2026-07-20,7401,8.95,70,19,204,689,3492,real_fitbit
wkt_0000368,mem_19fc98966cfe,2026-07-21,8964,10.78,107,18,145,756,3597,real_fitbit
wkt_0000369,mem_19fc98966cfe,2026-07-22,11080,13.36,83,52,190,695,3765,real_fitbit
wkt_0000370,mem_19fc98966cfe,2026-07-23,4499,5.41,31,11,146,756,2775,real_fitbit
wkt_0000371,mem_19fc98966cfe,2026-07-24,4363,5.25,8,2,156,813,2486,real_fitbit
wkt_0000372,mem_19fc98966cfe,2026-07-25,10494,12.62,123,62,138,601,3817,real_fitbit
wkt_0000373,mem_19fc98966cfe,2026-07-26,13368,16.08,194,72,178,499,4546,real_fitbit
wkt_0000374,mem_19fc98966cfe,2026-07-27,8869,10.7,104,37,194,639,3841,real_fitbit
wkt_0000375,mem_19fc98966cfe,2026-07-28,4038,4.89,45,15,63,257,1665,real_fitbit
wkt_0000376,mem_19fc98966cfe,2026-07-29,7439,8.95,37,20,235,732,3014,real_fitbit
wkt_0000377,mem_19fc98966cfe,2026-07-30,11045,13.28,97,8,212,580,3795,real_fitbit
wkt_0000378,mem_19fc98966cfe,2026-07-31,5206,6.26,25,9,141,631,2755,real_fitbit
wkt_0000379,mem_19fc98966cfe,2026-08-01,7550,9.08,45,21,143,1153,3004,real_fitbit
wkt_0000380,mem_19fc98966cfe,2026-08-02,4950,5.95,41,16,79,1304,2643,real_fitbit
wkt_0000381,mem_19fc98966cfe,2026-08-03,0,0.0,0,0,0,1440,1819,real_fitbit
wkt_0000382,mem_19fc98966cfe,2026-08-04,0,0.0,0,0,0,1440,1819,real_fitbit
wkt_0000383,mem_19fc98966cfe,2026-08-05,3421,4.12,34,11,70,1099,2489,real_fitbit
wkt_0000384,mem_7f5ca4de533f,2026-07-07,14365,17.12,87,13,145,797,2997,real_fitbit
wkt_0000385,mem_7f5ca4de533f,2026-07-08,9469,9.95,19,6,206,758,2463,real_fitbit
wkt_0000386,mem_7f5ca4de533f,2026-07-09,9753,10.51,58,59,153,762,2846,real_fitbit
wkt_0000387,mem_7f5ca4de533f,2026-07-10,2817,2.91,0,0,90,1350,1965,real_fitbit
wkt_0000388,mem_7f5ca4de533f,2026-07-11,3520,3.48,0,0,125,566,2049,real_fitbit
wkt_0000389,mem_7f5ca4de533f,2026-07-12,10091,10.98,69,39,129,706,2752,real_fitbit
wkt_0000390,mem_7f5ca4de533f,2026-07-13,10387,11.38,70,33,132,726,2781,real_fitbit
wkt_0000391,mem_7f5ca4de533f,2026-07-14,11107,13.42,55,6,145,829,2693,real_fitbit
wkt_0000392,mem_7f5ca4de533f,2026-07-15,11584,12.55,54,48,161,810,2862,real_fitbit
wkt_0000393,mem_7f5ca4de533f,2026-07-16,7881,7.97,24,36,182,1198,2616,real_fitbit
wkt_0000394,mem_7f5ca4de533f,2026-07-17,1949,2.11,3,6,27,1404,1794,real_fitbit
wkt_0000395,mem_7f5ca4de533f,2026-07-18,14560,15.14,42,17,308,584,2995,real_fitbit
wkt_0000396,mem_7f5ca4de533f,2026-07-19,6101,6.23,31,24,138,1247,2421,real_fitbit
wkt_0000397,mem_7f5ca4de533f,2026-07-20,7478,8.03,25,33,132,1159,2439,real_fitbit
wkt_0000398,mem_7f5ca4de533f,2026-07-21,7352,7.61,19,14,124,814,2233,real_fitbit
wkt_0000399,mem_7f5ca4de533f,2026-07-22,14604,17.41,76,30,127,695,2862,real_fitbit
wkt_0000400,mem_7f5ca4de533f,2026-07-23,9634,10.49,50,48,140,797,2752,real_fitbit
wkt_0000401,mem_7f5ca4de533f,2026-07-24,7338,7.52,27,5,204,717,2519,real_fitbit
wkt_0000402,mem_7f5ca4de533f,2026-07-25,12390,12.99,30,15,258,685,2730,real_fitbit
wkt_0000403,mem_7f5ca4de533f,2026-07-26,14433,17.36,72,23,106,1182,2800,real_fitbit
wkt_0000404,mem_7f5ca4de533f,2026-07-27,9572,10.49,57,40,128,757,2735,real_fitbit
wkt_0000405,mem_7f5ca4de533f,2026-07-28,3789,4.12,5,4,58,343,1199,real_fitbit
wkt_0000406,mem_7f5ca4de533f,2026-07-29,10052,10.96,66,26,139,737,2754,real_fitbit
wkt_0000407,mem_7f5ca4de533f,2026-07-30,10288,10.88,57,36,152,761,2754,real_fitbit
wkt_0000408,mem_7f5ca4de533f,2026-07-31,10988,13.37,45,12,135,843,2655,real_fitbit
wkt_0000409,mem_7f5ca4de533f,2026-08-01,8564,9.01,24,14,149,1253,2386,real_fitbit
wkt_0000410,mem_7f5ca4de533f,2026-08-02,12461,13.49,84,35,154,834,2924,real_fitbit
wkt_0000411,mem_7f5ca4de533f,2026-08-03,12827,13.65,20,42,209,621,2739,real_fitbit
wkt_0000412,mem_7f5ca4de533f,2026-08-04,10677,11.43,32,27,147,695,2534,real_fitbit
wkt_0000413,mem_7f5ca4de533f,2026-08-05,13566,14.66,67,50,171,743,2960,real_fitbit
wkt_0000414,mem_d572a59db81a,2026-06-28,2174,2.74,0,0,112,1328,2360,real_fitbit
wkt_0000415,mem_d572a59db81a,2026-06-29,5014,6.29,0,7,196,1237,2650,real_fitbit
wkt_0000416,mem_d572a59db81a,2026-06-30,5571,7.0,2,23,163,1252,2654,real_fitbit
wkt_0000417,mem_d572a59db81a,2026-07-01,3135,3.94,0,0,134,1306,2443,real_fitbit
wkt_0000418,mem_d572a59db81a,2026-07-02,3430,4.31,0,0,65,1375,2505,real_fitbit
wkt_0000419,mem_d572a59db81a,2026-07-03,5319,6.68,0,0,0,1440,2693,real_fitbit
wkt_0000420,mem_d572a59db81a,2026-07-04,3008,3.78,0,0,0,1440,2439,real_fitbit
wkt_0000421,mem_d572a59db81a,2026-07-05,3864,4.84,4,22,105,1309,2536,real_fitbit
wkt_0000422,mem_d572a59db81a,2026-07-06,5697,7.15,7,10,166,1257,2668,real_fitbit
wkt_0000423,mem_d572a59db81a,2026-07-07,3494,4.39,0,0,166,1274,2517,real_fitbit
wkt_0000424,mem_d572a59db81a,2026-07-08,5273,6.61,0,27,167,1246,2647,real_fitbit
wkt_0000425,mem_d572a59db81a,2026-07-09,8538,10.72,35,18,158,1229,2883,real_fitbit
wkt_0000426,mem_d572a59db81a,2026-07-10,8687,10.91,4,54,212,1170,2944,real_fitbit
wkt_0000427,mem_d572a59db81a,2026-07-11,9423,11.83,7,44,238,1151,3012,real_fitbit
wkt_0000428,mem_d572a59db81a,2026-07-12,8286,10.4,2,44,206,1188,2889,real_fitbit
wkt_0000429,mem_d572a59db81a,2026-07-13,4503,5.65,18,6,122,1294,2547,real_fitbit
wkt_0000430,mem_d572a59db81a,2026-07-14,10499,13.18,1,91,214,1134,3093,real_fitbit
wkt_0000431,mem_d572a59db81a,2026-07-15,12474,15.66,77,5,129,1229,3142,real_fitbit
wkt_0000432,mem_d572a59db81a,2026-07-16,6174,7.76,0,28,203,1209,2757,real_fitbit
wkt_0000433,mem_d572a59db81a,2026-07-17,15168,19.04,46,67,258,1069,3513,real_fitbit
wkt_0000434,mem_d572a59db81a,2026-07-18,2380,2.99,0,0,131,1309,2400,real_fitbit
wkt_0000435,mem_d572a59db81a,2026-07-19,10085,12.67,2,28,317,1093,3164,real_fitbit
wkt_0000436,mem_d572a59db81a,2026-07-20,3159,3.96,0,0,147,1293,2462,real_fitbit
wkt_0000437,mem_d572a59db81a,2026-07-21,6835,8.58,5,15,212,1208,2786,real_fitbit
wkt_0000438,mem_d572a59db81a,2026-07-22,2098,2.64,0,0,112,1328,2354,real_fitbit
wkt_0000439,mem_d572a59db81a,2026-07-23,2816,3.54,0,0,138,1302,2437,real_fitbit
wkt_0000440,mem_d572a59db81a,2026-07-24,1408,1.77,0,0,79,1052,1814,real_fitbit
wkt_0000441,mem_d572a59db81a,2026-07-25,4512,5.66,10,2,117,1311,2596,real_fitbit
wkt_0000442,mem_d572a59db81a,2026-07-26,8240,10.35,9,43,162,1226,2846,real_fitbit
wkt_0000443,mem_d572a59db81a,2026-07-27,8701,10.93,5,71,177,1106,2804,real_fitbit
wkt_0000444,mem_d572a59db81a,2026-07-28,0,0.0,0,0,0,1440,0,real_fitbit
wkt_0000445,mem_d572a59db81a,2026-07-29,8469,10.64,0,0,0,1440,2894,real_fitbit
wkt_0000446,mem_d572a59db81a,2026-07-30,12015,15.08,0,0,0,1440,3212,real_fitbit
wkt_0000447,mem_d572a59db81a,2026-07-31,3588,4.51,0,0,0,1440,2516,real_fitbit
wkt_0000448,mem_d572a59db81a,2026-08-01,12427,15.59,0,0,70,1370,3266,real_fitbit
wkt_0000449,mem_d572a59db81a,2026-08-02,5843,7.34,2,22,166,1250,2683,real_fitbit
wkt_0000450,mem_d572a59db81a,2026-08-03,6117,7.68,0,0,250,1190,2810,real_fitbit
wkt_0000451,mem_d572a59db81a,2026-08-04,9217,11.57,3,72,182,1183,2940,real_fitbit
wkt_0000452,mem_d572a59db81a,2026-08-05,9877,12.39,66,4,110,1260,2947,real_fitbit
wkt_0000453,mem_a6356608f55a,2026-06-27,4636,5.49,0,16,586,838,3323,real_fitbit
wkt_0000454,mem_a6356608f55a,2026-06-28,1329,1.56,0,0,35,207,489,real_fitbit
wkt_0000455,mem_a6356608f55a,2026-06-29,10694,12.5,2,51,256,1131,3199,real_fitbit
wkt_0000456,mem_a6356608f55a,2026-06-30,8001,9.37,30,16,135,1259,2902,real_fitbit
wkt_0000457,mem_a6356608f55a,2026-07-01,11037,12.91,5,58,252,1125,3226,real_fitbit
wkt_0000458,mem_a6356608f55a,2026-07-02,5263,6.16,3,4,170,1263,2750,real_fitbit
wkt_0000459,mem_a6356608f55a,2026-07-03,15300,17.9,51,42,212,1135,3493,real_fitbit
wkt_0000460,mem_a6356608f55a,2026-07-04,8757,10.25,29,13,186,1212,3011,real_fitbit
wkt_0000461,mem_a6356608f55a,2026-07-05,7132,8.35,15,33,121,1271,2806,real_fitbit
wkt_0000462,mem_a6356608f55a,2026-07-06,11256,13.16,5,58,278,1099,3300,real_fitbit
wkt_0000463,mem_a6356608f55a,2026-07-07,20237,23.67,34,141,347,918,4029,real_fitbit
wkt_0000464,mem_a6356608f55a,2026-07-08,2436,2.85,0,0,125,1315,2430,real_fitbit
wkt_0000465,mem_a6356608f55a,2026-07-09,1223,1.43,0,0,38,1402,2140,real_fitbit
wkt_0000466,mem_a6356608f55a,2026-07-10,3673,4.3,0,0,86,1354,2344,real_fitbit
wkt_0000467,mem_a6356608f55a,2026-07-11,6637,7.77,0,15,160,1265,2677,real_fitbit
wkt_0000468,mem_a6356608f55a,2026-07-12,3321,3.88,0,0,89,1351,2413,real_fitbit
wkt_0000469,mem_a6356608f55a,2026-07-13,3580,4.18,8,1,94,1337,2497,real_fitbit
wkt_0000470,mem_a6356608f55a,2026-07-14,9919,11.6,11,41,223,1165,3123,real_fitbit
wkt_0000471,mem_a6356608f55a,2026-07-15,3032,3.54,0,0,118,1322,2489,real_fitbit
wkt_0000472,mem_a6356608f55a,2026-07-16,9405,11.01,3,53,227,1157,3108,real_fitbit
wkt_0000473,mem_a6356608f55a,2026-07-17,3176,3.72,0,0,120,1193,2498,real_fitbit
wkt_0000474,mem_a6356608f55a,2026-07-18,12912,15.14,59,16,283,1082,3436,real_fitbit
wkt_0000475,mem_a6356608f55a,2026-07-19,18213,21.31,9,71,402,816,3846,real_fitbit
wkt_0000476,mem_a6356608f55a,2026-07-20,2819,3.3,4,4,87,1345,2444,real_fitbit
wkt_0000477,mem_a6356608f55a,2026-07-21,9921,11.6,5,35,219,1181,3098,real_fitbit
wkt_0000478,mem_a6356608f55a,2026-07-22,8046,9.41,18,41,137,1244,2925,real_fitbit
wkt_0000479,mem_a6356608f55a,2026-07-23,11166,13.07,3,58,230,1149,3202,real_fitbit
wkt_0000480,mem_a6356608f55a,2026-07-24,7842,9.17,7,43,161,1229,2928,real_fitbit
wkt_0000481,mem_a6356608f55a,2026-07-25,13840,16.19,18,81,192,1149,3290,real_fitbit
wkt_0000482,mem_a6356608f55a,2026-07-26,6132,7.18,3,24,146,908,2696,real_fitbit
wkt_0000483,mem_a6356608f55a,2026-07-27,9167,10.72,12,19,155,1254,2799,real_fitbit
wkt_0000484,mem_a6356608f55a,2026-07-28,1329,1.56,0,0,49,713,1276,real_fitbit
wkt_0000485,mem_a6356608f55a,2026-07-29,3758,4.39,1,7,148,682,2580,real_fitbit
wkt_0000486,mem_a6356608f55a,2026-07-30,12850,15.03,10,94,221,1115,3324,real_fitbit
wkt_0000487,mem_a6356608f55a,2026-07-31,2309,2.7,0,0,52,1388,2222,real_fitbit
wkt_0000488,mem_a6356608f55a,2026-08-01,4363,5.13,6,12,81,1341,2463,real_fitbit
wkt_0000489,mem_a6356608f55a,2026-08-02,9787,11.46,11,6,369,1054,3328,real_fitbit
wkt_0000490,mem_a6356608f55a,2026-08-03,13372,15.64,41,17,243,1139,3404,real_fitbit
wkt_0000491,mem_a6356608f55a,2026-08-04,6724,7.87,0,0,295,991,2987,real_fitbit
wkt_0000492,mem_a6356608f55a,2026-08-05,6643,7.77,32,6,303,1099,3008,real_fitbit
wkt_0000493,mem_c3598b4780cd,2026-06-24,5336,5.68,0,0,258,1182,1902,real_fitbit
wkt_0000494,mem_c3598b4780cd,2026-06-25,6263,6.66,0,0,290,1150,1906,real_fitbit
wkt_0000495,mem_c3598b4780cd,2026-06-26,8828,9.4,0,0,308,1132,2149,real_fitbit
wkt_0000496,mem_c3598b4780cd,2026-06-27,1260,1.34,0,0,76,555,722,real_fitbit
wkt_0000497,mem_c3598b4780cd,2026-06-28,5135,5.46,0,0,318,1122,1909,real_fitbit
wkt_0000498,mem_c3598b4780cd,2026-06-29,4978,5.29,19,7,127,1287,1722,real_fitbit
wkt_0000499,mem_c3598b4780cd,2026-06-30,6799,7.23,0,0,279,1161,1922,real_fitbit
wkt_0000500,mem_c3598b4780cd,2026-07-01,7795,8.29,17,30,262,1131,2121,real_fitbit
wkt_0000501,mem_c3598b4780cd,2026-07-02,7289,7.76,8,12,308,1112,1997,real_fitbit
wkt_0000502,mem_c3598b4780cd,2026-07-03,9634,10.3,7,19,304,1110,2117,real_fitbit
wkt_0000503,mem_c3598b4780cd,2026-07-04,8940,9.51,14,15,331,1080,2116,real_fitbit
wkt_0000504,mem_c3598b4780cd,2026-07-05,5401,5.75,1,9,248,1182,1876,real_fitbit
wkt_0000505,mem_c3598b4780cd,2026-07-06,3183,3.38,0,0,173,1180,1680,real_fitbit
wkt_0000506,mem_c3598b4780cd,2026-07-07,4803,5.1,0,0,222,1218,1788,real_fitbit
wkt_0000507,mem_c3598b4780cd,2026-07-08,13743,14.61,6,21,432,844,2486,real_fitbit
wkt_0000508,mem_c3598b4780cd,2026-07-09,9601,10.22,20,25,273,1122,2094,real_fitbit
wkt_0000509,mem_c3598b4780cd,2026-07-10,6890,7.32,5,5,308,1122,2085,real_fitbit
wkt_0000510,mem_c3598b4780cd,2026-07-11,8563,9.11,0,0,395,1045,2173,real_fitbit
wkt_0000511,mem_c3598b4780cd,2026-07-12,8095,8.61,18,10,340,993,2225,real_fitbit
wkt_0000512,mem_c3598b4780cd,2026-07-13,9148,9.74,12,41,283,1062,2223,real_fitbit
wkt_0000513,mem_c3598b4780cd,2026-07-14,9557,10.17,27,14,312,1087,2098,real_fitbit
wkt_0000514,mem_c3598b4780cd,2026-07-15,9451,10.06,1,11,367,985,2185,real_fitbit
wkt_0000515,mem_c3598b4780cd,2026-07-16,7833,8.34,15,29,197,1096,1918,real_fitbit
wkt_0000516,mem_c3598b4780cd,2026-07-17,6176,6.57,1,7,269,886,1901,real_fitbit
wkt_0000517,mem_c3598b4780cd,2026-07-18,10319,10.98,7,29,293,1111,2105,real_fitbit
wkt_0000518,mem_c3598b4780cd,2026-07-19,8205,8.72,0,0,367,1073,2078,real_fitbit
wkt_0000519,mem_c3598b4780cd,2026-07-20,6799,7.23,24,14,185,1217,1876,real_fitbit
wkt_0000520,mem_c3598b4780cd,2026-07-21,5668,6.04,0,0,259,1181,1853,real_fitbit
wkt_0000521,mem_c3598b4780cd,2026-07-22,7998,8.51,27,12,296,1105,2235,real_fitbit
wkt_0000522,mem_c3598b4780cd,2026-07-23,4195,4.46,0,0,241,1199,1778,real_fitbit
wkt_0000523,mem_c3598b4780cd,2026-07-24,5512,5.86,0,0,276,1164,1882,real_fitbit
wkt_0000524,mem_c3598b4780cd,2026-07-25,3428,3.65,0,0,190,1121,1692,real_fitbit
wkt_0000525,mem_c3598b4780cd,2026-07-26,6435,6.84,11,18,220,1191,1889,real_fitbit
wkt_0000526,mem_c3598b4780cd,2026-07-27,9108,9.69,4,31,324,1081,2131,real_fitbit
wkt_0000527,mem_c3598b4780cd,2026-07-28,6307,6.71,0,0,247,736,1452,real_fitbit
wkt_0000528,mem_c3598b4780cd,2026-07-29,7891,8.4,0,0,383,1057,2066,real_fitbit
wkt_0000529,mem_c3598b4780cd,2026-07-30,5267,5.6,21,10,237,1172,1953,real_fitbit
