offer_id,application_id,borrower_id,lender_id,offered_amount,apr,term_months,offer_date,status
off_b47ccef7cdec,app_e5669e96c251,brw_af3b4b559613,lnd_5201a46cec3a,11643.06,0.0984,24,2026-07-24,declined
off_433463afed70,app_e5669e96c251,brw_af3b4b559613,lnd_2e2adcc3d662,13127.01,0.19,36,2026-07-25,declined
off_626e7fef9882,app_e5669e96c251,brw_af3b4b559613,lnd_f0806e150f18,12962.86,0.1326,12,2026-07-22,accepted
off_b2c594cf6afe,app_ef37bbb4ae47,brw_408c5e34b2c1,lnd_40648b57da4a,10682.83,0.3024,48,2026-06-01,accepted
off_dbd5fb350006,app_5d21218fbfcd,brw_408c5e34b2c1,lnd_abf7ad1fc508,18931.93,0.2749,12,2026-06-14,accepted
off_97133c89a574,app_5d21218fbfcd,brw_408c5e34b2c1,lnd_40648b57da4a,16730.05,0.3443,24,2026-06-12,declined
off_03a812eaa237,app_7c11e8156495,brw_f99c100bfb59,lnd_68d1bb39a009,7801.69,0.1677,36,2026-07-23,declined
off_4879abe6c9d3,app_7c11e8156495,brw_f99c100bfb59,lnd_f0806e150f18,9122.05,0.1904,36,2026-07-21,declined
off_e3c82532ff63,app_7c11e8156495,brw_f99c100bfb59,lnd_abf7ad1fc508,7716.82,0.2986,36,2026-07-24,declined
off_eabc9bab0c4b,app_7c11e8156495,brw_f99c100bfb59,lnd_40648b57da4a,7662.04,0.234,60,2026-07-21,declined
off_ba4dda31c3ac,app_fdc6d2a59170,brw_897ee13570aa,lnd_f0806e150f18,10170.61,0.1935,60,2026-08-18,declined
off_b6027c7942ec,app_fdc6d2a59170,brw_897ee13570aa,lnd_abf7ad1fc508,11077.68,0.3566,36,2026-08-18,declined
off_aaabefed8b76,app_76c8db74d508,brw_eaa121b4092f,lnd_eb741dcfd1a0,32037.37,0.1105,36,2026-07-21,declined
off_8e7224407928,app_76c8db74d508,brw_eaa121b4092f,lnd_54a37531f7e5,33130.97,0.1284,60,2026-07-22,declined
off_7bb279655401,app_76c8db74d508,brw_eaa121b4092f,lnd_5201a46cec3a,30289.05,0.1013,24,2026-07-22,declined
off_6048cb6739bd,app_76c8db74d508,brw_eaa121b4092f,lnd_68d1bb39a009,26269.43,0.2126,24,2026-07-24,declined
off_e63457b97683,app_76c8db74d508,brw_eaa121b4092f,lnd_2e2adcc3d662,33804.67,0.216,36,2026-07-22,declined
off_b8bf756c4a82,app_76c8db74d508,brw_eaa121b4092f,lnd_f0806e150f18,32619.39,0.1962,60,2026-07-22,declined
off_9aa2879a1b67,app_76c8db74d508,brw_eaa121b4092f,lnd_40648b57da4a,31073.52,0.2528,36,2026-07-24,declined
off_052db34e34c7,app_15b81187bbcb,brw_c86e9eef5839,lnd_68d1bb39a009,23536.12,0.1806,60,2026-02-21,declined
off_03b25aa7d9a1,app_15b81187bbcb,brw_c86e9eef5839,lnd_2e2adcc3d662,20620.92,0.193,24,2026-02-22,declined
off_2394d4370b21,app_15b81187bbcb,brw_c86e9eef5839,lnd_f0806e150f18,20043.31,0.1856,60,2026-02-22,accepted
off_d7d3aef60459,app_15b81187bbcb,brw_c86e9eef5839,lnd_40648b57da4a,20373.01,0.2499,48,2026-02-20,declined
off_738ce94fcb42,app_2a3e3ee5ef6e,brw_c86e9eef5839,lnd_68d1bb39a009,23036.6,0.2097,12,2026-04-24,accepted
off_419f8ccbed66,app_2a3e3ee5ef6e,brw_c86e9eef5839,lnd_f0806e150f18,24943.22,0.1439,24,2026-04-24,declined
off_7d6863ff852b,app_2a3e3ee5ef6e,brw_c86e9eef5839,lnd_abf7ad1fc508,27271.52,0.3201,12,2026-04-24,declined
off_c52c224dd265,app_2a3e3ee5ef6e,brw_c86e9eef5839,lnd_40648b57da4a,28516.97,0.3405,36,2026-04-25,declined
off_62ff249ccc6d,app_30aeebbf0f7c,brw_e5ffc929693e,lnd_2e2adcc3d662,6239.79,0.1494,36,2026-04-25,accepted
off_80ad6ca1444e,app_30aeebbf0f7c,brw_e5ffc929693e,lnd_abf7ad1fc508,6755.25,0.3448,12,2026-04-23,declined
off_2727d8055687,app_30aeebbf0f7c,brw_e5ffc929693e,lnd_40648b57da4a,7039.12,0.268,48,2026-04-26,declined
off_03062f9206c4,app_f493c0b46a54,brw_e5ffc929693e,lnd_68d1bb39a009,33038.95,0.1568,12,2026-02-20,declined
off_25d074e817f1,app_f493c0b46a54,brw_e5ffc929693e,lnd_2e2adcc3d662,28699.98,0.1725,36,2026-02-21,declined
off_35b736a7e6ff,app_f493c0b46a54,brw_e5ffc929693e,lnd_f0806e150f18,29094.37,0.1223,24,2026-02-21,declined
off_1410e6bc399c,app_f493c0b46a54,brw_e5ffc929693e,lnd_abf7ad1fc508,31438.37,0.2361,48,2026-02-18,declined
off_180dde75fcf5,app_f493c0b46a54,brw_e5ffc929693e,lnd_40648b57da4a,28165.51,0.2861,24,2026-02-20,declined
off_adee4d08a136,app_ec87a868a305,brw_851435f27135,lnd_68d1bb39a009,17119.99,0.1436,48,2026-02-09,declined
off_cfb279b9d007,app_ec87a868a305,brw_851435f27135,lnd_2e2adcc3d662,18229.41,0.1773,48,2026-02-09,accepted
off_97abde7d4988,app_ec87a868a305,brw_851435f27135,lnd_f0806e150f18,18377.76,0.1937,36,2026-02-07,declined
off_d69a57c6caac,app_ec87a868a305,brw_851435f27135,lnd_abf7ad1fc508,17158.5,0.2528,24,2026-02-10,declined
off_c28624d5524e,app_ec87a868a305,brw_851435f27135,lnd_40648b57da4a,16837.35,0.3431,48,2026-02-07,declined
off_2f06d4455edc,app_5d2c807da51c,brw_4c1e29ba042b,lnd_eb741dcfd1a0,28301.37,0.1307,24,2026-07-26,declined
off_e9728e2159e5,app_5d2c807da51c,brw_4c1e29ba042b,lnd_5201a46cec3a,30385.15,0.1459,48,2026-07-25,declined
off_e817248b4975,app_5d2c807da51c,brw_4c1e29ba042b,lnd_68d1bb39a009,32390.58,0.2071,36,2026-07-26,declined
off_c5cd20609104,app_5d2c807da51c,brw_4c1e29ba042b,lnd_f0806e150f18,28596.18,0.1335,36,2026-07-26,accepted
off_7292cccd2d1e,app_5d2c807da51c,brw_4c1e29ba042b,lnd_abf7ad1fc508,35609.51,0.2982,24,2026-07-23,declined
off_2f3610815b83,app_5d2c807da51c,brw_4c1e29ba042b,lnd_40648b57da4a,35203.48,0.2413,48,2026-07-25,declined
off_a266ff5cd3e1,app_d4b43e3cbdaa,brw_4c1e29ba042b,lnd_ebd3fcc47db6,7817.95,0.0946,36,2026-07-04,declined
off_4dd3f605f811,app_d4b43e3cbdaa,brw_4c1e29ba042b,lnd_035d3bde8267,9947.1,0.1054,12,2026-07-04,declined
off_4fd7c06a74ea,app_d4b43e3cbdaa,brw_4c1e29ba042b,lnd_54a37531f7e5,9758.85,0.1314,48,2026-07-03,declined
off_8307449b096b,app_d4b43e3cbdaa,brw_4c1e29ba042b,lnd_68d1bb39a009,10075.96,0.1699,48,2026-07-03,declined
off_1a0006cb1d87,app_d4b43e3cbdaa,brw_4c1e29ba042b,lnd_2e2adcc3d662,9184.67,0.148,36,2026-07-04,declined
off_9864a4c8eb58,app_d4b43e3cbdaa,brw_4c1e29ba042b,lnd_abf7ad1fc508,9557.64,0.3405,48,2026-07-04,declined
off_583cfb13d578,app_d4b43e3cbdaa,brw_4c1e29ba042b,lnd_40648b57da4a,7882.73,0.3125,36,2026-07-02,declined
off_f561cac35ba7,app_db0ee1c3949d,brw_4c1e29ba042b,lnd_ebd3fcc47db6,2690.45,0.069,36,2026-08-03,declined
off_b32b5e09f45b,app_db0ee1c3949d,brw_4c1e29ba042b,lnd_54a37531f7e5,2469.29,0.1178,24,2026-08-05,declined
off_390df2c9598f,app_db0ee1c3949d,brw_4c1e29ba042b,lnd_5201a46cec3a,2458.4,0.1262,60,2026-08-04,accepted
off_906d27683eee,app_db0ee1c3949d,brw_4c1e29ba042b,lnd_68d1bb39a009,2362.07,0.2054,24,2026-08-04,declined
off_0dfa236f76d2,app_db0ee1c3949d,brw_4c1e29ba042b,lnd_f0806e150f18,2390.28,0.1347,36,2026-08-02,declined
off_60f91215f9a2,app_f29adbfd3d7e,brw_c2c3194e6788,lnd_54a37531f7e5,27325.1,0.1157,12,2026-08-31,declined
off_7b70a0a6eb60,app_f29adbfd3d7e,brw_c2c3194e6788,lnd_5201a46cec3a,27789.37,0.1447,24,2026-09-01,accepted
off_b3c139451952,app_f29adbfd3d7e,brw_c2c3194e6788,lnd_f0806e150f18,26041.91,0.1809,48,2026-08-31,declined
off_ba4ce57f4038,app_f29adbfd3d7e,brw_c2c3194e6788,lnd_abf7ad1fc508,22779.47,0.3589,60,2026-08-30,declined
off_a28655867eae,app_d8704d4af648,brw_c2c3194e6788,lnd_eb741dcfd1a0,19994.44,0.1416,24,2026-07-08,accepted
off_f3f026f58dd8,app_d8704d4af648,brw_c2c3194e6788,lnd_68d1bb39a009,19352.53,0.1516,12,2026-07-07,declined
off_262dda648c0c,app_d8704d4af648,brw_c2c3194e6788,lnd_abf7ad1fc508,20203.52,0.3203,48,2026-07-08,declined
off_8c7ca52e13b3,app_612a291af303,brw_2460e90f0d79,lnd_abf7ad1fc508,23478.77,0.3087,36,2026-08-17,accepted
off_121888fa5044,app_6bc796ca7d1d,brw_2460e90f0d79,lnd_abf7ad1fc508,19680.78,0.256,48,2026-09-19,accepted
off_5c6aa7b51c10,app_8dc90959cfe6,brw_74314b156379,lnd_eb741dcfd1a0,24400.22,0.1247,36,2025-09-15,accepted
off_a6e428882472,app_8dc90959cfe6,brw_74314b156379,lnd_54a37531f7e5,27779.87,0.1146,60,2025-09-13,declined
off_7451f0b872f9,app_8dc90959cfe6,brw_74314b156379,lnd_5201a46cec3a,25280.09,0.1557,36,2025-09-14,declined
off_f55f77f77170,app_8dc90959cfe6,brw_74314b156379,lnd_68d1bb39a009,27810.31,0.1436,60,2025-09-13,declined
off_7aabe3cc2008,app_8dc90959cfe6,brw_74314b156379,lnd_2e2adcc3d662,22839.49,0.2176,24,2025-09-16,declined
off_3254f0e53c0e,app_8dc90959cfe6,brw_74314b156379,lnd_f0806e150f18,26171.99,0.1359,36,2025-09-15,declined
off_af970e33e8cc,app_8dc90959cfe6,brw_74314b156379,lnd_abf7ad1fc508,23291.45,0.3275,36,2025-09-15,declined
off_25233dd72ece,app_8dc90959cfe6,brw_74314b156379,lnd_40648b57da4a,22745.09,0.2684,36,2025-09-13,declined
off_c6148e7cf904,app_f7a4c5615d35,brw_74314b156379,lnd_68d1bb39a009,10883.22,0.1864,24,2025-06-11,declined
off_46403155ad4a,app_f7a4c5615d35,brw_74314b156379,lnd_2e2adcc3d662,9859.52,0.1492,36,2025-06-13,declined
off_b6165725c894,app_f7a4c5615d35,brw_74314b156379,lnd_f0806e150f18,11296.17,0.1468,24,2025-06-11,declined
off_730aba46bc39,app_f7a4c5615d35,brw_74314b156379,lnd_40648b57da4a,10200.82,0.3089,24,2025-06-13,declined
off_79c9c6b58566,app_bf0896c11101,brw_c07f849a73b6,lnd_54a37531f7e5,31620.41,0.087,48,2026-02-09,accepted
off_60439ee94f36,app_bf0896c11101,brw_c07f849a73b6,lnd_5201a46cec3a,26757.13,0.1448,48,2026-02-09,declined
off_9915ac1745bf,app_bf0896c11101,brw_c07f849a73b6,lnd_68d1bb39a009,31975.34,0.1861,36,2026-02-10,declined
off_032089ab2eff,app_bf0896c11101,brw_c07f849a73b6,lnd_2e2adcc3d662,31027.8,0.1418,48,2026-02-08,declined
off_feeed132cb25,app_bf0896c11101,brw_c07f849a73b6,lnd_f0806e150f18,26760.62,0.1427,48,2026-02-11,declined
off_238ba021ee14,app_bf0896c11101,brw_c07f849a73b6,lnd_abf7ad1fc508,28189.97,0.312,48,2026-02-08,declined
off_26c9d2e6effd,app_bf0896c11101,brw_c07f849a73b6,lnd_40648b57da4a,29137.73,0.3428,36,2026-02-09,declined
off_09885a901513,app_9aed7fc66a29,brw_cce9f093402c,lnd_54a37531f7e5,18459.36,0.0814,36,2025-11-05,accepted
off_5fe981c14896,app_9aed7fc66a29,brw_cce9f093402c,lnd_5201a46cec3a,18645.53,0.0952,48,2025-11-05,declined
off_a2223d77b598,app_9aed7fc66a29,brw_cce9f093402c,lnd_f0806e150f18,21913.71,0.1902,12,2025-11-03,declined
off_9f310be60446,app_e1d0631008b0,brw_31241439df73,lnd_eb741dcfd1a0,9115.08,0.1303,36,2026-05-26,accepted
off_c1f2d98dca89,app_e1d0631008b0,brw_31241439df73,lnd_54a37531f7e5,8217.6,0.0874,36,2026-05-24,declined
off_48fd556a97b8,app_e1d0631008b0,brw_31241439df73,lnd_5201a46cec3a,10638.12,0.1138,48,2026-05-27,declined
off_0acd29982379,app_e1d0631008b0,brw_31241439df73,lnd_68d1bb39a009,8661.03,0.1661,60,2026-05-26,declined
off_2e1cb1c2a518,app_e1d0631008b0,brw_31241439df73,lnd_2e2adcc3d662,9959.17,0.183,36,2026-05-27,declined
off_296e4e1ed906,app_e1d0631008b0,brw_31241439df73,lnd_abf7ad1fc508,9975.22,0.2282,60,2026-05-25,declined
off_cf3ea3777e98,app_e1d0631008b0,brw_31241439df73,lnd_40648b57da4a,10525.82,0.2762,36,2026-05-27,declined
off_f1ce7ac11d62,app_17db48642dc1,brw_250319701196,lnd_54a37531f7e5,6779.33,0.0982,48,2026-03-03,declined
off_a038778bcc44,app_17db48642dc1,brw_250319701196,lnd_5201a46cec3a,8182.12,0.1419,36,2026-03-04,declined
off_60f18a37abe4,app_17db48642dc1,brw_250319701196,lnd_68d1bb39a009,7114.68,0.1954,36,2026-03-03,declined
off_6cb0740ddf9d,app_17db48642dc1,brw_250319701196,lnd_2e2adcc3d662,6558.11,0.2144,60,2026-03-06,declined
off_d63bee071a7d,app_17db48642dc1,brw_250319701196,lnd_f0806e150f18,7527.03,0.1341,48,2026-03-03,accepted
off_21deb46f341a,app_0bb6c37c6aeb,brw_81bac5032c10,lnd_abf7ad1fc508,11731.15,0.231,36,2026-05-08,accepted
off_4668c4c224c9,app_0bb6c37c6aeb,brw_81bac5032c10,lnd_40648b57da4a,11846.46,0.2705,24,2026-05-05,declined
off_181d89be76c3,app_c82a33ffd769,brw_e1cc84e0717c,lnd_eb741dcfd1a0,3074.0,0.1233,48,2026-03-26,declined
off_a520ab357ec6,app_c82a33ffd769,brw_e1cc84e0717c,lnd_54a37531f7e5,2678.1,0.0823,24,2026-03-26,declined
off_3e93b702e397,app_c82a33ffd769,brw_e1cc84e0717c,lnd_5201a46cec3a,2943.64,0.1204,36,2026-03-27,accepted
off_076478427490,app_c82a33ffd769,brw_e1cc84e0717c,lnd_68d1bb39a009,2406.68,0.162,36,2026-03-25,declined
off_d05d236e2f2b,app_c82a33ffd769,brw_e1cc84e0717c,lnd_f0806e150f18,2932.7,0.1241,24,2026-03-26,declined
off_158811bbfef6,app_c82a33ffd769,brw_e1cc84e0717c,lnd_abf7ad1fc508,2485.41,0.3049,24,2026-03-27,declined
off_7c073dc6cc02,app_79c1d6935e65,brw_769c6556eaa3,lnd_68d1bb39a009,3048.13,0.1705,48,2025-02-11,declined
off_3e02103ee2e9,app_79c1d6935e65,brw_769c6556eaa3,lnd_f0806e150f18,2458.94,0.1863,36,2025-02-14,declined
off_aa0b71d7519b,app_79c1d6935e65,brw_769c6556eaa3,lnd_abf7ad1fc508,3164.95,0.3286,60,2025-02-14,accepted
off_4778657ff383,app_79c1d6935e65,brw_769c6556eaa3,lnd_40648b57da4a,3016.17,0.2195,36,2025-02-12,declined
off_737b76f5814f,app_6895fe821d9f,brw_769c6556eaa3,lnd_2e2adcc3d662,19186.65,0.1808,24,2025-12-28,accepted
off_13551fb05764,app_6895fe821d9f,brw_769c6556eaa3,lnd_f0806e150f18,18600.46,0.1693,36,2025-12-28,declined
off_77a6e597eaaf,app_6895fe821d9f,brw_769c6556eaa3,lnd_40648b57da4a,15646.04,0.2989,24,2025-12-27,declined
off_5c1fb5df5352,app_335761a96a72,brw_2b87f526da17,lnd_ebd3fcc47db6,30169.39,0.0948,36,2026-08-31,declined
off_be6389f35f5a,app_335761a96a72,brw_2b87f526da17,lnd_eb741dcfd1a0,28989.53,0.0905,24,2026-08-28,accepted
off_8f6899d29fb8,app_335761a96a72,brw_2b87f526da17,lnd_54a37531f7e5,26997.95,0.1269,60,2026-08-29,declined
off_b8ea2aa626f2,app_335761a96a72,brw_2b87f526da17,lnd_5201a46cec3a,31455.35,0.1433,24,2026-08-29,declined
off_36ca417f235c,app_335761a96a72,brw_2b87f526da17,lnd_2e2adcc3d662,25716.97,0.2181,48,2026-08-31,declined
off_6d74fdf29601,app_335761a96a72,brw_2b87f526da17,lnd_40648b57da4a,28897.58,0.3265,48,2026-08-29,declined
off_374d95ee794d,app_61bf43856b98,brw_d76fddc64089,lnd_2e2adcc3d662,2037.4,0.222,48,2026-08-23,declined
off_199d403c1e6b,app_61bf43856b98,brw_d76fddc64089,lnd_f0806e150f18,2010.18,0.2068,24,2026-08-21,declined
off_dc8c25c841a7,app_61bf43856b98,brw_d76fddc64089,lnd_abf7ad1fc508,1712.32,0.2442,36,2026-08-20,declined
off_7142557684fc,app_61bf43856b98,brw_d76fddc64089,lnd_40648b57da4a,1758.9,0.2413,24,2026-08-23,declined
off_25a210c945b9,app_5f9bd4736b45,brw_e53da88fd8b1,lnd_eb741dcfd1a0,8284.61,0.1362,36,2026-04-01,declined
off_005d55ab41e1,app_5f9bd4736b45,brw_e53da88fd8b1,lnd_5201a46cec3a,7141.27,0.1445,36,2026-04-01,declined
off_ca32a8b3e150,app_5f9bd4736b45,brw_e53da88fd8b1,lnd_2e2adcc3d662,7889.79,0.1883,12,2026-03-31,declined
off_d90ed0f0f739,app_5f9bd4736b45,brw_e53da88fd8b1,lnd_f0806e150f18,8429.61,0.1498,24,2026-03-31,accepted
off_d6d909b2f23f,app_5f9bd4736b45,brw_e53da88fd8b1,lnd_40648b57da4a,9156.85,0.3308,60,2026-04-02,declined
off_5f3684ff4d3f,app_ea9fd15fe2f6,brw_ef10c76a3abf,lnd_54a37531f7e5,23262.69,0.1276,24,2026-09-10,declined
off_065ea5c5e1ee,app_ea9fd15fe2f6,brw_ef10c76a3abf,lnd_5201a46cec3a,20945.97,0.1312,48,2026-09-10,accepted
off_257561dee284,app_ea9fd15fe2f6,brw_ef10c76a3abf,lnd_68d1bb39a009,23947.52,0.1567,48,2026-09-11,declined
off_1046a6e95fa2,app_ea9fd15fe2f6,brw_ef10c76a3abf,lnd_2e2adcc3d662,26944.58,0.1551,60,2026-09-08,declined
off_058c32866fc6,app_ea9fd15fe2f6,brw_ef10c76a3abf,lnd_f0806e150f18,24857.72,0.139,36,2026-09-08,declined
off_3e6a67e6c298,app_ea9fd15fe2f6,brw_ef10c76a3abf,lnd_abf7ad1fc508,26213.53,0.2486,48,2026-09-11,declined
off_8f67e82a62cd,app_e00957a391d5,brw_bd2b2213296f,lnd_68d1bb39a009,21564.45,0.2015,36,2025-04-08,declined
off_43242af4a11b,app_e00957a391d5,brw_bd2b2213296f,lnd_2e2adcc3d662,27241.5,0.1767,36,2025-04-09,declined
off_799adefadacd,app_e00957a391d5,brw_bd2b2213296f,lnd_f0806e150f18,21316.77,0.1806,36,2025-04-10,declined
off_7c8fabe7f71f,app_e00957a391d5,brw_bd2b2213296f,lnd_abf7ad1fc508,26214.22,0.3014,48,2025-04-08,declined
off_b30b3ea10421,app_e00957a391d5,brw_bd2b2213296f,lnd_40648b57da4a,23125.45,0.3087,36,2025-04-08,accepted
off_2c91f0023bcb,app_fae08c746c22,brw_bd2b2213296f,lnd_68d1bb39a009,2259.43,0.1652,48,2025-12-12,declined
off_9e6b8510d7b9,app_fae08c746c22,brw_bd2b2213296f,lnd_2e2adcc3d662,2368.92,0.2198,60,2025-12-12,declined
off_ce0936852bc3,app_fae08c746c22,brw_bd2b2213296f,lnd_abf7ad1fc508,2541.92,0.2972,24,2025-12-11,declined
off_1fbb81f98abb,app_fae08c746c22,brw_bd2b2213296f,lnd_40648b57da4a,2530.84,0.3505,36,2025-12-14,accepted
off_43f266bcf01b,app_a82be8c009f5,brw_714f19eff8d7,lnd_abf7ad1fc508,8926.89,0.2452,48,2026-06-26,declined
off_ccef1c124c05,app_754481c10372,brw_0b8a1c46909c,lnd_68d1bb39a009,7501.19,0.1478,36,2026-09-14,declined
off_8d2f969269f5,app_754481c10372,brw_0b8a1c46909c,lnd_f0806e150f18,7173.72,0.1758,60,2026-09-15,declined
off_9adfce1a67d2,app_754481c10372,brw_0b8a1c46909c,lnd_abf7ad1fc508,7670.01,0.3117,48,2026-09-17,accepted
off_5bbd37cbbc1d,app_754481c10372,brw_0b8a1c46909c,lnd_40648b57da4a,8712.04,0.3524,24,2026-09-16,declined
off_1aece6e18097,app_12d9b7f2d511,brw_0b8a1c46909c,lnd_f0806e150f18,5056.93,0.1638,24,2026-09-07,declined
off_f0e26314040e,app_12d9b7f2d511,brw_0b8a1c46909c,lnd_abf7ad1fc508,5142.2,0.3394,24,2026-09-05,declined
off_1202208dc38c,app_12d9b7f2d511,brw_0b8a1c46909c,lnd_40648b57da4a,5004.48,0.2993,48,2026-09-07,declined
off_c1e098d03c98,app_ab1257ae28c3,brw_0b8a1c46909c,lnd_68d1bb39a009,33946.58,0.1796,36,2026-09-14,declined
off_d4a0920e6afb,app_ab1257ae28c3,brw_0b8a1c46909c,lnd_f0806e150f18,29478.42,0.1401,48,2026-09-14,accepted
off_8a252b76bdc3,app_ab1257ae28c3,brw_0b8a1c46909c,lnd_40648b57da4a,30596.97,0.2135,36,2026-09-16,declined
off_43dfcd0e9bc3,app_239986608b0d,brw_fd79a1822665,lnd_2e2adcc3d662,3451.83,0.1835,36,2025-12-30,declined
off_878109fb1a33,app_239986608b0d,brw_fd79a1822665,lnd_f0806e150f18,3009.67,0.1438,24,2026-01-01,declined
off_538702356511,app_239986608b0d,brw_fd79a1822665,lnd_abf7ad1fc508,3146.78,0.3476,60,2025-12-31,accepted
off_4b5845baf982,app_239986608b0d,brw_fd79a1822665,lnd_40648b57da4a,2896.95,0.354,36,2025-12-31,declined
off_1b23ba7728ea,app_71bd01c3193f,brw_fd79a1822665,lnd_68d1bb39a009,15346.08,0.1639,60,2026-04-29,accepted
off_a8f77ab3e349,app_71bd01c3193f,brw_fd79a1822665,lnd_2e2adcc3d662,16587.15,0.1711,48,2026-05-01,declined
off_c095db994040,app_71bd01c3193f,brw_fd79a1822665,lnd_abf7ad1fc508,15029.12,0.252,36,2026-04-30,declined
off_a9b35ea83bcf,app_71bd01c3193f,brw_fd79a1822665,lnd_40648b57da4a,13984.52,0.257,48,2026-04-30,declined
off_dccceedcea19,app_feec76e6165d,brw_cb9e72347365,lnd_68d1bb39a009,16695.32,0.1339,36,2026-09-14,accepted
off_47d918c680dc,app_feec76e6165d,brw_cb9e72347365,lnd_2e2adcc3d662,21194.2,0.1532,24,2026-09-11,declined
off_378a8f716fa4,app_feec76e6165d,brw_cb9e72347365,lnd_abf7ad1fc508,19684.26,0.2983,12,2026-09-14,declined
off_bb651fe843d9,app_57bae4ad2ef5,brw_cb9e72347365,lnd_2e2adcc3d662,14157.04,0.2115,48,2026-07-08,declined
off_d7c3ab7debf5,app_57bae4ad2ef5,brw_cb9e72347365,lnd_f0806e150f18,12543.8,0.1817,60,2026-07-07,declined
off_6731db149952,app_57bae4ad2ef5,brw_cb9e72347365,lnd_abf7ad1fc508,12775.08,0.2736,24,2026-07-05,declined
off_3d442a7cd9bb,app_57bae4ad2ef5,brw_cb9e72347365,lnd_40648b57da4a,14997.62,0.2959,24,2026-07-08,declined
off_3a50250e0538,app_f8a320831ae5,brw_a54cc638c28b,lnd_eb741dcfd1a0,2712.67,0.1219,12,2026-09-18,declined
off_08d103bed964,app_f8a320831ae5,brw_a54cc638c28b,lnd_5201a46cec3a,2461.42,0.1209,12,2026-09-19,declined
off_38319b871cc4,app_f8a320831ae5,brw_a54cc638c28b,lnd_68d1bb39a009,2736.77,0.1734,48,2026-09-18,declined
off_afd9fee2ddba,app_f8a320831ae5,brw_a54cc638c28b,lnd_2e2adcc3d662,2397.56,0.1629,48,2026-09-17,declined
off_06ea87a81001,app_f8a320831ae5,brw_a54cc638c28b,lnd_abf7ad1fc508,2286.67,0.2208,48,2026-09-19,declined
off_690398d8b858,app_f8a320831ae5,brw_a54cc638c28b,lnd_40648b57da4a,2459.91,0.259,24,2026-09-17,declined
off_325318c08c23,app_cc5b00fe069a,brw_d77a16be0e9f,lnd_abf7ad1fc508,23103.1,0.3051,60,2026-03-20,accepted
off_a9da86eb2f0e,app_cc5b00fe069a,brw_d77a16be0e9f,lnd_40648b57da4a,22173.73,0.3244,36,2026-03-18,declined
off_13b0c585b30a,app_43659788f7f2,brw_cec721950113,lnd_5201a46cec3a,23853.14,0.144,24,2026-03-16,declined
off_b8cb0bb7a4c8,app_43659788f7f2,brw_cec721950113,lnd_68d1bb39a009,26073.79,0.2021,36,2026-03-18,declined
off_7b6f309834bf,app_43659788f7f2,brw_cec721950113,lnd_2e2adcc3d662,21983.29,0.2268,12,2026-03-15,declined
off_f9e2056a0b25,app_43659788f7f2,brw_cec721950113,lnd_f0806e150f18,24017.16,0.174,12,2026-03-16,accepted
off_0068b100e898,app_43659788f7f2,brw_cec721950113,lnd_abf7ad1fc508,21455.43,0.2252,36,2026-03-17,declined
off_0aa91595b95a,app_3e7ae9e14842,brw_cec721950113,lnd_eb741dcfd1a0,16938.16,0.1458,36,2026-06-25,declined
off_293bfde63889,app_3e7ae9e14842,brw_cec721950113,lnd_54a37531f7e5,15953.88,0.1201,36,2026-06-25,declined
off_1ab6e2535fd1,app_3e7ae9e14842,brw_cec721950113,lnd_5201a46cec3a,13744.51,0.1143,36,2026-06-25,accepted
off_4ec110939c35,app_3e7ae9e14842,brw_cec721950113,lnd_68d1bb39a009,15832.16,0.1766,48,2026-06-27,declined
off_51ce0316306b,app_3e7ae9e14842,brw_cec721950113,lnd_2e2adcc3d662,15679.58,0.2054,36,2026-06-24,declined
off_c0b2aa9093f6,app_3e7ae9e14842,brw_cec721950113,lnd_f0806e150f18,17409.52,0.1449,36,2026-06-26,declined
off_da6af10a82c7,app_3e7ae9e14842,brw_cec721950113,lnd_abf7ad1fc508,15785.43,0.2563,36,2026-06-27,declined
off_43cda87f2531,app_3e7ae9e14842,brw_cec721950113,lnd_40648b57da4a,15485.45,0.2534,24,2026-06-24,declined
off_766033004a41,app_2c87b27c93f7,brw_cec721950113,lnd_eb741dcfd1a0,6212.36,0.1476,36,2026-05-15,declined
off_1d3aac231cea,app_2c87b27c93f7,brw_cec721950113,lnd_54a37531f7e5,5779.88,0.0947,36,2026-05-14,declined
off_01e6fe8c8f2b,app_2c87b27c93f7,brw_cec721950113,lnd_68d1bb39a009,6279.37,0.1671,36,2026-05-15,declined
off_ab416c24e14a,app_2c87b27c93f7,brw_cec721950113,lnd_2e2adcc3d662,5413.01,0.1484,48,2026-05-16,declined
off_fec7b260ddf9,app_2c87b27c93f7,brw_cec721950113,lnd_abf7ad1fc508,5771.38,0.2691,60,2026-05-15,declined
off_3e0d7a3889de,app_2c87b27c93f7,brw_cec721950113,lnd_40648b57da4a,5806.62,0.2309,48,2026-05-15,declined
off_ac58be098ab7,app_62dc22a642be,brw_e7d478ba99dc,lnd_eb741dcfd1a0,17624.99,0.0938,60,2026-03-19,declined
off_03dab0fb0652,app_62dc22a642be,brw_e7d478ba99dc,lnd_54a37531f7e5,21045.88,0.112,12,2026-03-19,declined
off_e70b58c69d91,app_62dc22a642be,brw_e7d478ba99dc,lnd_5201a46cec3a,19602.36,0.164,60,2026-03-21,accepted
off_4c3146123963,app_62dc22a642be,brw_e7d478ba99dc,lnd_2e2adcc3d662,19100.87,0.2075,24,2026-03-21,declined
